price,amount,side
91.374,86.690764,bid
91.371,82.401378,bid
91.369,0.3796,bid
91.364,34.465333,bid
91.359,0.3796,bid
91.349,0.3796,bid
91.309,0.3796,bid
91.301,7.161548,bid
91.299,0.3796,bid
91.286,109.305611,bid
91.283,1.639,bid
91.28,0.3796,bid
91.273,137.861332,bid
91.27,0.3796,bid
91.26,0.3796,bid
91.253,3.71419,bid
91.24,0.3796,bid
91.236,8.036768,bid
91.23,0.3796,bid
91.21,0.3796,bid
91.2,0.3796,bid
91.194,83.022452,bid
91.19,0.3796,bid
91.187,82.668331,bid
91.18,0.3796,bid
91.17,0.3796,bid
91.16,0.3796,bid
91.154,0.227077,bid
91.15,0.3796,bid
91.14,0.3796,bid
91.13,0.3796,bid
91.12,0.3796,bid
91.1,0.891,bid
91.088,1.639,bid
91.08,0.3796,bid
84.752,82.194353,ask
84.745,1.776,ask
84.702,2.6156,ask
84.696,83.093277,ask
84.675,2.6156,ask
84.657,2.6156,ask
84.653,79.508476,ask
84.648,2.6156,ask
84.643,890.153838,ask
84.639,2.6156,ask
84.63,125.816036,ask
84.619,2.6156,ask
84.591,778.254799,ask
84.581,2.6156,ask
84.572,2.6156,ask
84.56,118.561026,ask
84.554,2.6156,ask
84.551,433.63779,ask
84.545,2.6156,ask
84.537,30.800109,ask
84.536,2.6156,ask
84.52,1.9617,ask
84.515,2.6156,ask
84.51,82.434789,ask
84.506,2.6156,ask
84.502,1.9617,ask
84.497,88.463586,ask
84.49,2.6156,ask
84.484,3.7387,ask
84.481,2.6156,ask
84.457,1.9617,ask
84.454,2.6156,ask
84.447,2.531643,ask
84.443,2.6156,ask
84.441,3.227761,ask
84.44,82.91894,ask
84.434,2.6156,ask
84.425,1.9617,ask
84.421,35.531,ask
84.417,118.540778,ask
84.416,4.5773,ask
84.407,2.6156,ask
84.402,30.800109,ask
84.4,1.9617,ask
84.392,2.6156,ask
84.388,1.9617,ask
84.383,2.6156,ask
84.378,49.368927,ask
84.37,2.6156,ask
84.362,29.635194,ask
84.347,35.73594,bid
84.333,1.9617,bid
84.33,2.6156,bid
84.326,6.459584,bid
84.324,1.9617,bid
84.321,2.6156,bid
84.315,1.9617,bid
84.312,2.6156,bid
84.306,1.9617,bid
84.304,30.800109,bid
84.303,2.6156,bid
84.297,120.520387,bid
84.294,2.6156,bid
84.293,1.158342,bid
84.29,2.525028,bid
84.288,1.9617,bid
84.287,83.948617,bid
84.285,502.6156,bid
84.279,1.9617,bid
84.276,2.6156,bid
84.27,1.9617,bid
84.267,95.63048,bid
84.261,1.9617,bid
84.258,33.415709,bid
84.254,0.846,bid
84.252,1.9617,bid
84.249,2.6156,bid
84.243,1.9617,bid
84.24,38.1556,bid
84.235,8.437727,bid
84.234,1.9617,bid
84.231,2.6156,bid
84.225,1.9617,bid
84.222,2.6156,bid
84.216,1.9617,bid
84.213,2.6156,bid
84.21,82.232489,bid
84.207,1.9617,bid
84.204,2.6156,bid
84.198,1.9617,bid
84.195,3.1796,bid
84.189,1.9617,bid
84.186,2.6156,bid
84.18,1.9617,bid
84.168,2.6156,bid
84.165,123.200436,bid
84.162,1.9617,bid
84.159,2.6156,bid
84.155,80.897723,bid
84.153,1.9617,bid
84.799,2.6156,ask
84.796,845.743139,ask
84.754,2.6156,ask
84.752,82.194353,ask
84.7,2.6156,ask
84.696,83.093277,ask
84.66,1.778,ask
84.655,2.6156,ask
84.653,79.508476,ask
84.646,2.6156,ask
84.643,890.153838,ask
84.619,2.6156,ask
84.591,778.254799,ask
84.581,2.6156,ask
84.551,433.63779,ask
84.545,2.6156,ask
84.544,118.596096,ask
84.537,123.200436,ask
84.536,2.6156,ask
84.51,82.434789,ask
84.506,2.6156,ask
84.493,98.532793,ask
84.484,1.777,ask
84.481,2.6156,ask
84.444,30.800109,ask
84.443,2.6156,ask
84.436,82.91894,ask
84.434,2.6156,ask
84.427,1.9617,ask
84.425,2.6156,ask
84.421,35.531,ask
84.42,2.659276,ask
84.418,1.9617,ask
84.416,2.6156,ask
84.415,1.281691,ask
84.409,1.9617,ask
84.401,2.6156,ask
84.4,1.9617,ask
84.397,118.6046,ask
84.392,2.6156,ask
84.388,1.9617,ask
84.385,30.800109,ask
84.377,4.5773,ask
84.376,7.385337,ask
84.368,2.6156,ask
84.36,1.9617,ask
84.349,2.6156,ask
84.348,1.9617,ask
84.34,29.643683,ask
84.339,2.6156,ask
84.325,34.220983,bid
84.324,1.523446,bid
84.31,6.459584,bid
84.309,4.5773,bid
84.297,1.9617,bid
84.294,2.6156,bid
84.292,30.800109,bid
84.288,1.9617,bid
84.285,2.6156,bid
84.279,1.9617,bid
84.276,121.190334,bid
84.275,1.281691,bid
84.271,86.607893,bid
84.27,1.9617,bid
84.267,2.6156,bid
84.264,500.0,bid
84.261,1.9617,bid
84.258,2.6156,bid
84.252,1.9617,bid
84.249,2.6156,bid
84.245,35.572,bid
84.243,1.9617,bid
84.24,3.4616,bid
84.238,7.898134,bid
84.234,1.9617,bid
84.231,2.6156,bid
84.225,1.9617,bid
84.222,2.6156,bid
84.217,88.646376,bid
84.216,1.9617,bid
84.213,2.6156,bid
84.21,82.232489,bid
84.207,1.9617,bid
84.204,2.6156,bid
84.198,1.9617,bid
84.195,2.6156,bid
84.189,1.9617,bid
84.186,2.6156,bid
84.183,0.564,bid
84.18,1.9617,bid
84.168,2.6156,bid
84.165,30.800109,bid
84.162,1.9617,bid
84.159,2.6156,bid
84.155,80.897723,bid
84.153,1.9617,bid
84.15,2.6156,bid
84.149,1.776,bid
84.144,1.9617,bid
84.141,2.6156,bid
87.122,0.508,ask
87.002,1.9617,ask
86.999,2.6156,ask
86.948,1.9617,ask
86.945,2.6156,ask
86.944,11.285549,ask
86.855,6.4296,ask
86.849,1.9617,ask
86.848,610.626608,ask
86.795,1.9617,ask
86.786,1.9617,ask
86.783,2.6156,ask
86.768,1.9617,ask
86.765,2.6156,ask
86.764,115.531924,ask
86.759,1.9617,ask
86.741,1.9617,ask
86.738,2.6156,ask
86.737,3.814,ask
86.736,38.914135,ask
86.72,2.6156,ask
86.714,1.9617,ask
86.71,80.533431,ask
86.705,1.9617,ask
86.702,2.6156,ask
86.675,2.6156,ask
86.669,1.9617,ask
86.666,2.6156,ask
86.66,1.9617,ask
86.658,76.29,ask
86.657,2.6156,ask
86.651,1.9617,ask
86.642,1.9617,ask
86.639,2.6156,ask
86.635,38.914135,ask
86.633,1.9617,ask
86.63,2.6156,ask
86.613,1.9617,ask
86.609,2.6156,ask
86.601,1.9617,ask
86.6,115.546057,ask
86.593,2.6156,ask
86.585,1.9617,ask
86.58,0.564,ask
86.574,1.9617,ask
86.559,2.6156,ask
86.553,1.9617,ask
86.552,2.6156,ask
86.55,28.886514,ask
86.549,1.9617,ask
86.545,2.6156,bid
86.542,4.5773,bid
86.54,1.9617,bid
86.539,4.5773,bid
86.531,1.9617,bid
86.529,2.6156,bid
86.52,2.6156,bid
86.514,3.902104,bid
86.505,1.9617,bid
86.502,2.6156,bid
86.496,1.9617,bid
86.488,2.6156,bid
86.486,1.9617,bid
86.479,2.6156,bid
86.478,115.546057,bid
86.477,1.9617,bid
86.474,38.914135,bid
86.464,70.827584,bid
86.463,2.6156,bid
86.453,4.5773,bid
86.442,4.5773,bid
86.439,0.564,bid
86.433,4.5773,bid
86.432,3.902104,bid
86.424,4.5773,bid
86.415,4.5773,bid
86.406,4.5773,bid
86.397,4.5773,bid
86.388,4.5773,bid
86.379,4.5773,bid
86.377,3.959798,bid
86.37,4.5773,bid
86.366,3.700101,bid
86.361,4.5773,bid
86.354,3.807,bid
86.352,4.5773,bid
86.344,7.962039,bid
86.343,4.5773,bid
86.34,115.531924,bid
86.334,4.5773,bid
86.33,7.116545,bid
86.325,4.5773,bid
86.32,38.914135,bid
86.316,2.6156,bid
86.307,2.6156,bid
86.289,4.5773,bid
86.28,2.6156,bid
86.271,2.6156,bid
86.262,4.5773,bid
86.235,2.6156,bid
86.831,1.9617,ask
86.828,2.6156,ask
86.826,115.452263,ask
86.813,1.9617,ask
86.81,2.6156,ask
86.807,104.665848,ask
86.801,2.6156,ask
86.795,1.9617,ask
86.783,2.6156,ask
86.768,1.9617,ask
86.765,2.6156,ask
86.764,83.066037,ask
86.75,1.9617,ask
86.747,2.6156,ask
86.741,1.9617,ask
86.738,2.6156,ask
86.737,3.814,ask
86.736,38.914135,ask
86.734,68.091612,ask
86.732,1.9617,ask
86.729,2.6156,ask
86.723,1.9617,ask
86.72,5.829936,ask
86.714,1.9617,ask
86.713,1.607168,ask
86.711,2.6156,ask
86.705,1.9617,ask
86.702,78.8776,ask
86.696,1.9617,ask
86.693,2.6156,ask
86.687,1.9617,ask
86.684,2.6156,ask
86.678,1.9617,ask
86.675,2.6156,ask
86.669,1.9617,ask
86.668,115.477714,ask
86.667,38.914135,ask
86.666,2.6156,ask
86.66,1.9617,ask
86.657,2.6156,ask
86.654,500.0,ask
86.651,1.9617,ask
86.648,2.6156,ask
86.642,1.9617,ask
86.639,2.6156,ask
86.619,2.6156,ask
86.611,28.866274,ask
86.602,4.5773,ask
86.601,4.5773,ask
86.6,4.5773,ask
86.595,28.866274,bid
86.593,2.6156,bid
86.587,2.6156,bid
86.578,3.902104,bid
86.562,1.9617,bid
86.554,2.6156,bid
86.553,1.9617,bid
86.545,2.6156,bid
86.544,117.439414,bid
86.537,38.914135,bid
86.536,2.6156,bid
86.531,1.9617,bid
86.53,76.25,bid
86.528,1.759649,bid
86.527,2.6156,bid
86.522,1.9617,bid
86.521,3.519298,bid
86.517,67.047795,bid
86.513,1.9617,bid
86.511,2.6156,bid
86.505,3.902104,bid
86.497,4.5773,bid
86.488,2.6156,bid
86.478,1.9617,bid
86.473,2.6156,bid
86.469,1.9617,bid
86.464,2.6156,bid
86.453,4.5773,bid
86.449,82.641091,bid
86.446,3.812,bid
86.445,42.979469,bid
86.442,4.5773,bid
86.433,4.5773,bid
86.424,43.491435,bid
86.415,4.5773,bid
86.406,4.5773,bid
86.4,81.077508,bid
86.397,4.5773,bid
86.395,115.487433,bid
86.388,4.5773,bid
86.379,85.485508,bid
86.377,3.959798,bid
86.37,4.5773,bid
86.366,3.700101,bid
86.361,4.5773,bid
86.359,80.4074,bid
86.352,4.5773,bid
86.344,7.962039,bid
86.343,4.5773,bid
86.33,7.116545,bid
95.067,2.5312,ask
95.065,1.8984,ask
95.057,2.5312,ask
95.055,1.8984,ask
95.047,2.5312,ask
95.045,83.182933,ask
95.04,6.672031,ask
95.037,2.5312,ask
95.035,1.8984,ask
95.033,677.968458,ask
95.027,2.5312,ask
95.026,3.587,ask
95.025,107.393272,ask
95.016,80.292992,ask
95.015,4.4296,ask
95.005,4.4296,ask
94.995,4.4296,ask
94.991,381.523697,ask
94.982,4.4296,ask
94.976,80.26283,ask
94.972,4.4296,ask
94.962,36.538538,ask
94.958,4.4296,ask
94.95,75.660421,ask
94.941,4.4296,ask
94.928,4.4296,ask
94.92,0.0846,ask
94.918,4.4296,ask
94.908,4.4296,ask
94.898,4.440137,ask
94.888,71.76,ask
94.886,2.5312,ask
94.885,1.8984,ask
94.876,83.986753,ask
94.872,4.4296,ask
94.87,0.1269,ask
94.866,105.496129,ask
94.862,2.5312,ask
94.861,1.8984,ask
94.854,36.538538,ask
94.845,1.8984,ask
94.842,2.5312,ask
94.831,2.5312,ask
94.827,1.8984,ask
94.823,500.0,ask
94.821,1.140851,ask
94.819,2.5312,ask
94.816,1.8984,ask
94.81,26.374032,ask
94.809,2.5312,ask
94.805,3.651523,bid
94.797,2.5312,bid
94.793,26.374032,bid
94.792,1.8984,bid
94.781,2.5312,bid
94.78,3.725327,bid
94.775,500.0,bid
94.769,0.1269,bid
94.767,4.4296,bid
94.757,4.4296,bid
94.742,4.4296,bid
94.736,36.538538,bid
94.733,71.763,bid
94.732,2.5312,bid
94.727,1.8984,bid
94.725,105.496129,bid
94.721,21.774308,bid
94.72,2.5312,bid
94.716,1.8984,bid
94.707,2.5312,bid
94.698,1.8984,bid
94.696,84.791196,bid
94.686,80.009695,bid
94.681,4.4296,bid
94.667,7.258194,bid
94.666,4.4296,bid
94.653,4.4296,bid
94.643,4.4296,bid
94.633,4.4296,bid
94.623,4.4296,bid
94.62,36.538538,bid
94.613,4.4296,bid
94.606,3.587,bid
94.603,4.4296,bid
94.593,4.4296,bid
94.583,4.4296,bid
94.573,4.4296,bid
94.571,81.469765,bid
94.563,4.4296,bid
94.554,105.521264,bid
94.553,4.4296,bid
94.544,6.773551,bid
94.543,4.4296,bid
94.533,4.4296,bid
94.523,4.4296,bid
94.511,82.902596,bid
94.506,182.563182,bid
94.503,4.4296,bid
94.493,2.5312,bid
94.449,82.820876,bid
94.692,2.5312,ask
94.686,1.8984,ask
94.676,2.5312,ask
94.675,1.8984,ask
94.671,186.214042,ask
94.664,1.8984,ask
94.661,2.5312,ask
94.658,81.284533,ask
94.657,7.339709,ask
94.654,1.8984,ask
94.651,365.453484,ask
94.641,8.0286,ask
94.625,2.5312,ask
94.624,1.8984,ask
94.62,147.282336,ask
94.615,2.5312,ask
94.614,6.671591,ask
94.613,61.8984,ask
94.608,77.330311,ask
94.602,4.4296,ask
94.592,1.8984,ask
94.587,71.971,ask
94.586,2.5312,ask
94.585,72.888588,ask
94.582,1.8984,ask
94.575,2.5312,ask
94.571,1.8984,ask
94.564,2.5312,ask
94.561,1.8984,ask
94.554,2.5312,ask
94.551,1.8984,ask
94.544,39.351784,ask
94.541,1.8984,ask
94.531,4.4296,ask
94.527,83.986753,ask
94.52,4.4296,ask
94.519,105.906338,ask
94.51,4.4296,ask
94.506,0.10152,ask
94.496,1.8984,ask
94.495,2.5312,ask
94.493,36.820584,ask
94.486,1.8984,ask
94.48,0.15228,ask
94.477,2.5312,ask
94.476,1.8984,ask
94.47,500.0,ask
94.466,1.8984,ask
94.458,26.472012,ask
94.454,5.608744,ask
94.446,2.5312,bid
94.444,1.8984,bid
94.439,4.4296,bid
94.43,1.17406,bid
94.428,0.15228,bid
94.423,2.5312,bid
94.421,1.8984,bid
94.41,2.5312,bid
94.409,36.820584,bid
94.408,500.0,bid
94.404,1.8984,bid
94.394,4.4296,bid
94.381,105.906338,bid
94.38,2.5312,bid
94.374,1.8984,bid
94.368,71.984,bid
94.366,5.91762,bid
94.364,1.8984,bid
94.347,80.009695,bid
94.346,2.5312,bid
94.344,1.8984,bid
94.333,71.616772,bid
94.326,2.5312,bid
94.324,1.8984,bid
94.316,39.351784,bid
94.314,1.8984,bid
94.286,2.5312,bid
94.262,6.318685,bid
94.256,2.5312,bid
94.254,3.599,bid
94.246,2.5312,bid
94.24,147.282336,bid
94.234,1.8984,bid
94.216,2.5312,bid
94.209,113.025705,bid
94.206,2.5312,bid
94.184,81.469765,bid
94.166,2.5312,bid
94.161,82.902596,bid
94.156,2.5312,bid
94.078,3.599,bid
94.056,2.5312,bid
94.046,434.130153,bid
94.036,2.5312,bid
94.031,82.820876,bid
94.006,2.5312,bid
94.0,2.055287,bid
93.966,2.5312,bid
93.965,185.347258,bid
93.956,2.5312,bid
94.762,2.5312,ask
94.761,1.8984,ask
94.752,2.5312,ask
94.751,1.8984,ask
94.742,2.5312,ask
94.741,1.8984,ask
94.739,81.284533,ask
94.732,4.4296,ask
94.726,80.292992,ask
94.721,1.8984,ask
94.72,2.5312,ask
94.718,83.898766,ask
94.717,363.191854,ask
94.711,1.8984,ask
94.707,6.794457,ask
94.706,2.5312,ask
94.697,1.8984,ask
94.696,147.015276,ask
94.692,2.5312,ask
94.686,1.8984,ask
94.681,60.0,ask
94.676,80.086553,ask
94.675,1.8984,ask
94.666,3.599,ask
94.664,1.8984,ask
94.661,2.5312,ask
94.654,1.8984,ask
94.651,2.5312,ask
94.641,4.4296,ask
94.625,2.5312,ask
94.624,1.8984,ask
94.62,36.753819,ask
94.619,83.986753,ask
94.615,2.5312,ask
94.614,6.671591,ask
94.613,1.8984,ask
94.608,71.99,ask
94.602,110.219664,ask
94.592,1.8984,ask
94.586,2.5312,ask
94.582,1.8984,ask
94.579,36.753819,ask
94.575,2.5312,ask
94.571,1.8984,ask
94.569,500.0,ask
94.564,2.5312,ask
94.561,1.8984,ask
94.55,4.4296,ask
94.542,26.446187,ask
94.54,5.59207,ask
94.534,2.5312,bid
94.532,1.8984,bid
94.525,26.446187,bid
94.524,1.175685,bid
94.522,1.837691,bid
94.521,1.8984,bid
94.52,2.5312,bid
94.51,4.4296,bid
94.499,500.0,bid
94.498,39.285019,bid
94.494,1.8984,bid
94.486,2.5312,bid
94.474,1.8984,bid
94.464,1.8984,bid
94.463,105.7869,bid
94.46,2.5312,bid
94.455,71.978,bid
94.454,1.8984,bid
94.423,2.5312,bid
94.419,69.654349,bid
94.414,1.8984,bid
94.413,82.540895,bid
94.404,1.8984,bid
94.394,2.5312,bid
94.392,36.753819,bid
94.384,1.8984,bid
94.38,2.5312,bid
94.367,3.597,bid
94.366,5.91762,bid
94.326,2.5312,bid
94.316,149.546476,bid
94.311,105.803343,bid
94.306,2.5312,bid
94.286,2.5312,bid
94.262,6.318685,bid
94.216,2.5312,bid
94.209,7.104655,bid
94.206,2.5312,bid
94.184,81.469765,bid
94.166,2.5312,bid
94.161,82.902596,bid
94.156,2.5312,bid
94.11,3.6,bid
94.107,434.213123,bid
94.036,2.5312,bid
94.031,82.820876,bid
94.006,2.5312,bid
94.0,2.055287,bid
93.966,2.5312,bid
93.965,185.347258,bid
88.49,82.657983,ask
88.485,1.9617,ask
88.481,2.6156,ask
88.478,6.346884,ask
88.476,1.9617,ask
88.472,2.6156,ask
88.467,1.9617,ask
88.463,2.6156,ask
88.458,1.9617,ask
88.454,2.6156,ask
88.449,61.9617,ask
88.445,2.6156,ask
88.44,24.715029,ask
88.436,2.6156,ask
88.434,80.843242,ask
88.431,1.9617,ask
88.427,2.6156,ask
88.422,1.9617,ask
88.418,2.6156,ask
88.413,1.9617,ask
88.409,2.6156,ask
88.406,7.27043,ask
88.404,1.9617,ask
88.4,2.6156,ask
88.395,1.9617,ask
88.394,71.917504,ask
88.391,2.6156,ask
88.386,1.9617,ask
88.382,2.6156,ask
88.376,1.9617,ask
88.373,2.6156,ask
88.367,1.9617,ask
88.364,2.6156,ask
88.359,80.205824,ask
88.355,2.6156,ask
88.353,1.9617,ask
88.346,2.6156,ask
88.343,1.9617,ask
88.337,2.6156,ask
88.334,28.229883,ask
88.333,15.0,ask
88.331,1.9617,ask
88.33,51.048615,ask
88.327,2.6156,ask
88.322,2.06745,ask
88.318,2.6156,ask
88.308,1.9617,ask
88.302,2.6156,ask
88.297,2.120325,ask
88.288,3.230264,ask
88.287,4.5773,bid
88.28,1.137666,bid
88.277,1.168468,bid
88.268,4.5773,bid
88.258,2.6156,bid
88.256,1.9617,bid
88.249,0.158625,bid
88.246,1.9617,bid
88.245,2.6156,bid
88.239,500.0,bid
88.237,1.9617,bid
88.236,22.753329,bid
88.235,2.6156,bid
88.225,4.5773,bid
88.223,141.592113,bid
88.221,82.025464,bid
88.216,2.6156,bid
88.214,1.9617,bid
88.207,2.6156,bid
88.205,1.9617,bid
88.196,4.5773,bid
88.187,4.5773,bid
88.185,76.803613,bid
88.179,32.018444,bid
88.178,2.6156,bid
88.177,1.9617,bid
88.176,22.753329,bid
88.169,2.6156,bid
88.159,1.9617,bid
88.153,2.6156,bid
88.148,18.8,bid
88.146,1.9617,bid
88.139,2.6156,bid
88.132,1.9617,bid
88.125,2.6156,bid
88.119,1.9617,bid
88.11,4.5773,bid
88.101,4.5773,bid
88.093,1.196372,bid
88.092,4.5773,bid
88.088,91.013316,bid
88.083,4.5773,bid
88.074,4.5773,bid
88.065,4.5773,bid
88.056,4.5773,bid
88.05,113.270287,bid
88.047,4.5773,bid
88.038,4.5773,bid
88.029,4.5773,bid
88.02,4.5773,bid
88.445,2.6156,ask
88.44,93.054908,ask
88.436,2.6156,ask
88.434,80.843242,ask
88.431,1.9617,ask
88.427,2.6156,ask
88.422,1.9617,ask
88.418,2.6156,ask
88.413,1.9617,ask
88.409,2.6156,ask
88.406,7.27043,ask
88.404,1.9617,ask
88.4,2.6156,ask
88.395,1.9617,ask
88.394,71.917504,ask
88.391,2.6156,ask
88.386,1.9617,ask
88.382,2.6156,ask
88.376,1.9617,ask
88.373,2.6156,ask
88.371,38.511,ask
88.37,38.515,ask
88.367,1.9617,ask
88.364,2.6156,ask
88.359,80.205824,ask
88.355,2.6156,ask
88.353,1.9617,ask
88.352,22.773302,ask
88.346,2.6156,ask
88.343,1.9617,ask
88.337,2.6156,ask
88.331,1.9617,ask
88.327,2.6156,ask
88.322,1.9617,ask
88.318,2.6156,ask
88.312,1.9617,ask
88.31,22.773302,ask
88.308,0.10575,ask
88.306,2.6156,ask
88.303,1.9617,ask
88.302,15.0,ask
88.299,33.99025,ask
88.297,2.6156,ask
88.294,1.9617,ask
88.29,33.98857,ask
88.288,2.6156,ask
88.285,1.9617,ask
88.283,0.158625,ask
88.273,2.6156,ask
88.264,1.248548,ask
88.263,4.5773,bid
88.253,1.253166,bid
88.25,1.138665,bid
88.249,1.9617,bid
88.247,2.6156,bid
88.237,1.9617,bid
88.235,2.774225,bid
88.225,4.5773,bid
88.219,500.0,bid
88.216,25.388902,bid
88.214,1.9617,bid
88.207,2.6156,bid
88.205,40.4757,bid
88.199,141.625385,bid
88.196,4.5773,bid
88.192,38.515,bid
88.19,82.025464,bid
88.187,4.5773,bid
88.179,32.018444,bid
88.178,2.6156,bid
88.177,1.9617,bid
88.169,2.6156,bid
88.168,1.9617,bid
88.162,66.481012,bid
88.159,1.9617,bid
88.153,2.6156,bid
88.148,18.8,bid
88.146,1.9617,bid
88.139,2.6156,bid
88.132,1.9617,bid
88.125,2.6156,bid
88.119,1.9617,bid
88.11,4.5773,bid
88.108,3.851,bid
88.101,4.5773,bid
88.093,1.196372,bid
88.092,4.5773,bid
88.088,22.773302,bid
88.083,4.5773,bid
88.074,4.5773,bid
88.065,4.5773,bid
88.056,4.5773,bid
88.049,113.288804,bid
88.047,4.5773,bid
88.038,4.5773,bid
88.029,4.5773,bid
88.02,4.5773,bid
88.011,4.5773,bid
88.002,4.5773,bid
88.0,100.218137,bid
88.44,93.12388,ask
88.436,2.6156,ask
88.434,80.843242,ask
88.431,1.9617,ask
88.427,2.6156,ask
88.422,1.9617,ask
88.418,2.6156,ask
88.413,1.9617,ask
88.409,2.6156,ask
88.406,7.27043,ask
88.404,1.9617,ask
88.4,2.6156,ask
88.395,1.9617,ask
88.391,2.6156,ask
88.386,1.9617,ask
88.382,2.6156,ask
88.376,1.9617,ask
88.373,2.6156,ask
88.367,1.9617,ask
88.364,2.6156,ask
88.355,64.367621,ask
88.353,1.9617,ask
88.352,22.790545,ask
88.346,2.6156,ask
88.343,1.9617,ask
88.337,2.6156,ask
88.331,1.9617,ask
88.33,80.205824,ask
88.327,2.6156,ask
88.322,1.9617,ask
88.318,2.6156,ask
88.312,1.9617,ask
88.306,2.6156,ask
88.304,0.158625,ask
88.303,1.9617,ask
88.297,2.6156,ask
88.296,22.790545,ask
88.294,1.9617,ask
88.288,2.6156,ask
88.286,30.630669,ask
88.285,1.9617,ask
88.284,15.0,ask
88.28,0.237937,ask
88.279,30.630669,ask
88.276,4.5773,ask
88.267,2.6156,ask
88.26,5.762808,ask
88.258,1.9617,ask
88.257,4.5773,ask
88.256,4.5773,ask
88.255,1.9617,bid
88.253,4.5773,bid
88.252,4.5773,bid
88.251,4.5773,bid
88.25,4.5773,bid
88.249,4.5773,bid
88.241,4.5773,bid
88.232,1.227404,bid
88.231,0.237937,bid
88.227,1.139527,bid
88.223,4.5773,bid
88.214,2.6156,bid
88.213,1.9617,bid
88.205,2.6156,bid
88.199,1.9617,bid
88.197,32.018444,bid
88.196,2.6156,bid
88.193,22.790545,bid
88.189,1.9617,bid
88.187,2.6156,bid
88.18,82.025464,bid
88.178,2.6156,bid
88.177,143.597453,bid
88.169,2.6156,bid
88.159,1.9617,bid
88.153,2.6156,bid
88.148,18.8,bid
88.146,72.50702,bid
88.139,2.6156,bid
88.132,1.9617,bid
88.125,2.6156,bid
88.119,1.9617,bid
88.11,4.5773,bid
88.101,4.5773,bid
88.093,1.196372,bid
88.092,4.5773,bid
88.088,22.790545,bid
88.083,4.5773,bid
88.074,4.5773,bid
88.065,4.5773,bid
88.056,4.5773,bid
88.047,4.5773,bid
88.038,4.5773,bid
88.029,4.5773,bid
88.02,4.5773,bid
88.015,113.308602,bid
88.011,4.5773,bid
88.002,4.5773,bid
88.0,100.287109,bid
87.993,4.5773,bid
88.472,2.6156,ask
88.467,1.9617,ask
88.463,2.6156,ask
88.458,1.9617,ask
88.454,2.6156,ask
88.449,1.9617,ask
88.445,2.6156,ask
88.44,24.728479,ask
88.436,2.6156,ask
88.434,80.843242,ask
88.431,1.9617,ask
88.427,2.6156,ask
88.422,1.9617,ask
88.418,2.6156,ask
88.413,1.9617,ask
88.409,2.6156,ask
88.406,7.27043,ask
88.404,1.9617,ask
88.4,2.6156,ask
88.397,72.60488,ask
88.395,1.9617,ask
88.391,2.6156,ask
88.386,1.9617,ask
88.382,2.6156,ask
88.376,1.9617,ask
88.373,2.6156,ask
88.367,1.9617,ask
88.364,2.6156,ask
88.359,80.205824,ask
88.355,2.6156,ask
88.353,1.9617,ask
88.346,2.6156,ask
88.343,1.9617,ask
88.337,2.6156,ask
88.331,1.9617,ask
88.329,21.666461,ask
88.327,2.6156,ask
88.322,46.39494,ask
88.318,2.6156,ask
88.317,0.158625,ask
88.312,1.9617,ask
88.311,15.0,ask
88.305,2.6156,ask
88.3,1.9617,ask
88.296,2.6156,ask
88.293,0.237937,ask
88.291,1.9617,ask
88.282,5.740481,ask
88.281,4.5773,ask
88.28,4.5773,ask
88.279,1.9617,bid
88.278,2.6156,bid
88.271,1.187399,bid
88.263,3.100039,bid
88.262,2.6156,bid
88.251,4.5773,bid
88.244,0.237937,bid
88.241,4.5773,bid
88.232,4.5773,bid
88.23,500.0,bid
88.229,22.766779,bid
88.223,4.5773,bid
88.214,144.248043,bid
88.213,1.9617,bid
88.205,2.6156,bid
88.2,82.025464,bid
88.199,1.9617,bid
88.197,32.018444,bid
88.196,2.6156,bid
88.189,1.9617,bid
88.178,2.6156,bid
88.177,1.9617,bid
88.176,22.766779,bid
88.169,2.6156,bid
88.168,1.9617,bid
88.163,75.382953,bid
88.159,1.9617,bid
88.153,2.6156,bid
88.148,18.8,bid
88.146,1.9617,bid
88.139,2.6156,bid
88.132,1.9617,bid
88.125,2.6156,bid
88.119,1.9617,bid
88.11,4.5773,bid
88.101,4.5773,bid
88.093,1.196372,bid
88.092,4.5773,bid
88.088,91.067116,bid
88.083,4.5773,bid
88.074,4.5773,bid
88.065,4.5773,bid
88.056,4.5773,bid
88.047,4.5773,bid
88.044,113.284362,bid
88.038,4.5773,bid
88.029,4.5773,bid
88.02,4.5773,bid
88.011,4.5773,bid
88.0,9.124929,bid
88.355,2.6156,ask
88.353,1.9617,ask
88.352,91.325448,ask
88.346,2.6156,ask
88.343,1.9617,ask
88.337,2.6156,ask
88.331,1.9617,ask
88.327,2.6156,ask
88.322,1.9617,ask
88.318,2.6156,ask
88.312,1.9617,ask
88.305,2.6156,ask
88.3,1.9617,ask
88.298,3.856,ask
88.296,2.6156,ask
88.291,1.9617,ask
88.285,2.6156,ask
88.274,1.9617,ask
88.268,2.6156,ask
88.265,1.9617,ask
88.264,22.831362,ask
88.258,2.6156,ask
88.256,1.9617,ask
88.25,38.535,ask
88.249,2.6156,ask
88.247,1.9617,ask
88.24,2.6156,ask
88.238,1.9617,ask
88.229,4.5773,ask
88.222,69.050967,ask
88.22,2.6156,ask
88.216,40.5297,ask
88.21,2.6156,ask
88.207,1.9617,ask
88.198,2.6156,ask
88.197,1.9617,ask
